年月日,時間,気圧（現地）,気圧（海面）,降水量,気温,露点温度,蒸気圧,湿度,風速,風向,日照時間,全天日射量,降雪,積雪
2018-06-12,20,994.3,997.5,0,17.9,17.1,19.5,95.0,1.7,0,0,0.0,0,0
2018-06-12,21,995.0,998.2,0,17.7,17.2,19.6,97.0,2.1,0,0,0,0,0
2018-06-12,22,995.6,998.8,0,17.5,17.4,19.8,99.0,1.5,0,0,0,0,0
2018-06-12,23,995.7,998.9,0,17.5,17.2,19.6,98.0,1.3,0,0,0,0,0
2018-06-12,24,995.5,998.7,0,17.6,17.0,19.3,96.0,1.8,0,0,0,0,0
2018-06-13,1,995.8,999.0,0,17.3,16.5,18.8,95.0,1.6,0,0,0,0,0
2018-06-13,2,995.8,999.0,0,17.3,16.3,18.6,94.0,1.8,0,0,0,0,0
2018-06-13,3,996.2,999.4,0,17.1,16.3,18.5,95.0,1.3,0,0,0,0,0
2018-06-13,4,996.9,1000.1,0,16.9,16.4,18.7,97.0,1.3,0,0,0.0,0,0
2018-06-13,5,997.6,1000.8,0,17.3,16.5,18.8,95.0,1.5,0,0.0,0.02,0,0
2018-06-13,6,998.5,1001.7,0,17.5,16.5,18.8,94.0,1.5,0,0.0,0.13,0,0
2018-06-13,7,999.2,1002.4,0,17.6,16.6,18.9,94.0,1.8,0,0.0,0.21,0,0
2018-06-13,8,999.8,1003.0,0,18.1,17.0,19.3,93.0,1.7,0,0.0,0.39,0,0
2018-06-13,9,999.9,1003.1,0,19.2,16.6,18.9,85.0,1.9,0,0.0,0.86,0,0
2018-06-13,10,1000.3,1003.5,0,20.5,17.7,20.3,84.0,1.4,0,0.0,1.08,0,0
2018-06-13,11,1000.4,1003.5,0,21.9,16.4,18.7,71.0,1.3,0,0.6,2.67,0,0
2018-06-13,12,1000.3,1003.4,0,22.5,15.6,17.7,65.0,2.2,0,0.7,2.72,0,0
2018-06-13,13,1000.0,1003.1,0,24.2,17.2,19.6,65.0,2.4,0,0.8,2.92,0,0
2018-06-13,14,999.9,1003.0,0,25.1,17.3,19.8,62.0,2.8,0,0.9,2.83,0,0
2018-06-13,15,999.7,1002.8,0,25.2,17.7,20.2,63.0,2.8,0,1.0,2.74,0,0
2018-06-13,16,999.7,1002.8,0,25.1,17.1,19.4,61.0,3.4,0,0.9,1.89,0,0
2018-06-13,17,1000.2,1003.3,0,24.2,17.9,20.5,68.0,3.5,0,1.0,1.36,0,0
2018-06-13,18,1000.9,1004.0,0,22.3,17.0,19.4,72.0,3.4,0,0.8,0.58,0,0
2018-06-13,19,1001.4,1004.6,0,20.7,16.1,18.3,75.0,3.7,0,0.3,0.12,0,0
2018-06-13,20,1002.5,1005.7,0,19.7,16.2,18.4,80.0,2.7,0,0,0.0,0,0
2018-06-13,21,1003.3,1006.5,0,20.0,15.9,18.0,77.0,2.1,0,0,0,0,0
2018-06-13,22,1003.7,1006.9,0,19.3,16.0,18.1,81.0,1.9,0,0,0,0,0
2018-06-13,23,1004.2,1007.4,0,19.2,16.3,18.5,83.0,2.1,0,0,0,0,0
2018-06-13,24,1004.1,1007.3,0,19.3,16.5,18.8,84.0,2.6,0,0,0,0,0
2018-06-14,1,1004.4,1007.6,0,18.4,16.9,19.3,91.0,1.9,0,0,0,0,0
2018-06-14,2,1004.6,1007.8,0,18.2,16.4,18.6,89.0,2.1,0,0,0,0,0
2018-06-14,3,1005.0,1008.2,0,17.8,13.9,15.9,78.0,1.6,0,0,0,0,0
2018-06-14,4,1005.8,1009.0,0,17.6,12.5,14.5,72.0,2.3,0,0,0.0,0,0
2018-06-14,5,1006.3,1009.5,0,17.6,12.3,14.3,71.0,1.9,0,0.0,0.02,0,0
2018-06-14,6,1006.9,1010.1,0,17.6,13.1,15.1,75.0,1.6,0,0.0,0.21,0,0
2018-06-14,7,1007.4,1010.6,0,18.3,13.6,15.6,74.0,2.7,0,0.1,0.69,0,0
2018-06-14,8,1007.8,1011.0,0,19.1,13.9,15.9,72.0,2.5,0,0.0,0.8,0,0
2018-06-14,9,1008.0,1011.2,0,19.4,13.6,15.5,69.0,3.1,0,0.0,1.21,0,0
2018-06-14,10,1007.8,1011.0,0,20.5,13.9,15.9,66.0,3.1,0,0.7,2.82,0,0
2018-06-14,11,1007.8,1011.0,0,20.8,14.2,16.2,66.0,2.9,0,0.4,2.57,0,0
2018-06-14,12,1007.5,1010.7,0,20.4,14.1,16.1,67.0,3.5,0,0.3,2.37,0,0
2018-06-14,13,1006.9,1010.1,0,21.1,15.9,18.0,72.0,3.3,0,0.1,1.73,0,0
2018-06-14,14,1007.3,1010.5,0,19.9,14.7,16.7,72.0,3.6,0,0.1,1.38,0,0
2018-06-14,15,1007.1,1010.3,0,20.0,14.8,16.8,72.0,3.5,0,0.0,1.28,0,0
2018-06-14,16,1007.2,1010.4,0,20.6,15.0,17.0,70.0,3.2,0,0.2,1.26,0,0
2018-06-14,17,1007.5,1010.7,0,19.9,14.9,17.0,73.0,2.9,0,0.4,0.98,0,0
2018-06-14,18,1007.6,1010.8,0,19.2,14.9,16.9,76.0,2.2,0,0.0,0.41,0,0
2018-06-14,19,1008.3,1011.5,0,18.7,14.8,16.8,78.0,2.3,0,0.0,0.08,0,0
2018-06-14,20,1008.7,1011.9,0.0,18.7,15.0,17.0,79.0,2.0,0,0,0.0,0,0
2018-06-14,21,1008.7,1011.9,0,18.7,14.8,16.8,78.0,2.5,0,0,0,0,0
2018-06-14,22,1008.6,1011.8,0,18.4,15.1,17.1,81.0,1.9,0,0,0,0,0
2018-06-14,23,1008.2,1011.4,0,18.6,15.3,17.4,81.0,2.5,0,0,0,0,0
2018-06-14,24,1008.0,1011.2,0,18.6,15.5,17.6,82.0,2.5,0,0,0,0,0
2018-06-15,1,1007.6,1010.8,0,18.5,15.6,17.7,83.0,2.1,0,0,0,0,0
2018-06-15,2,1007.2,1010.4,0,18.3,15.9,18.1,86.0,2.5,0,0,0,0,0
2018-06-15,3,1007.1,1010.3,0.0,18.6,15.7,17.8,83.0,3.2,0,0,0,0,0
2018-06-15,4,1007.1,1010.3,0.0,17.7,16.1,18.2,90.0,2.0,0,0,0.0,0,0
2018-06-15,5,1007.0,1010.2,1.0,16.7,16.2,18.4,97.0,2.1,0,0.0,0.01,0,0
2018-06-15,6,1007.1,1010.3,0.0,16.6,16.3,18.5,98.0,2.2,0,0.0,0.06,0,0
2018-06-15,7,1007.3,1010.5,0.5,16.3,16.0,18.2,98.0,3.9,0,0.0,0.13,0,0
2018-06-15,8,1007.2,1010.4,0.5,15.9,15.4,17.5,97.0,3.8,0,0.0,0.28,0,0
2018-06-15,9,1007.0,1010.2,0.5,15.8,15.3,17.4,97.0,3.5,0,0.0,0.48,0,0
2018-06-15,10,1007.2,1010.4,2.5,15.6,15.3,17.4,98.0,3.9,0,0.0,0.41,0,0
2018-06-15,11,1007.0,1010.2,2.5,15.4,14.9,17.0,97.0,4.2,0,0.0,0.38,0,0
2018-06-15,12,1006.8,1010.0,1.0,15.7,15.2,17.3,97.0,3.6,0,0.0,0.46,0,0
2018-06-15,13,1006.5,1009.7,0.5,16.0,15.7,17.8,98.0,3.0,0,0.0,0.41,0,0
2018-06-15,14,1006.0,1009.2,0.0,16.1,15.6,17.8,97.0,3.3,0,0.0,0.34,0,0
2018-06-15,15,1005.8,1009.0,0.5,16.1,15.5,17.6,96.0,3.4,0,0.0,0.56,0,0
2018-06-15,16,1005.2,1008.4,0.0,15.9,15.3,17.3,96.0,3.7,0,0.0,0.33,0,0
2018-06-15,17,1004.9,1008.1,0.0,16.0,15.2,17.3,95.0,4.1,0,0.0,0.28,0,0
2018-06-15,18,1005.1,1008.3,0.0,16.0,14.7,16.7,92.0,3.9,0,0.0,0.11,0,0
2018-06-15,19,1005.6,1008.8,0.0,15.9,14.8,16.8,93.0,3.5,0,0.0,0.03,0,0
2018-06-15,20,1006.4,1009.6,0,15.9,14.6,16.6,92.0,4.5,0,0,0.0,0,0
2018-06-15,21,1006.8,1010.0,0.0,15.5,14.6,16.6,94.0,4.2,0,0,0,0,0
2018-06-15,22,1007.3,1010.6,0.0,15.3,14.5,16.5,95.0,3.2,0,0,0,0,0
2018-06-15,23,1007.3,1010.6,0.5,14.9,14.3,16.3,96.0,3.9,0,0,0,0,0
2018-06-15,24,1007.3,1010.6,0.5,14.4,13.8,15.7,96.0,4.3,0,0,0,0,0
2018-06-16,1,1007.2,1010.5,0.0,14.0,13.5,15.5,97.0,4.2,0,0,0,0,0
2018-06-16,2,1007.1,1010.4,1.0,13.9,13.4,15.4,97.0,3.2,0,0,0,0,0
2018-06-16,3,1007.0,1010.3,0.0,13.9,13.3,15.2,96.0,3.1,0,0,0,0,0
2018-06-16,4,1007.7,1011.0,0.5,13.9,13.4,15.4,97.0,3.1,0,0,0.0,0,0
2018-06-16,5,1008.3,1011.6,0.0,13.6,13.3,15.3,98.0,2.5,0,0.0,0.01,0,0
2018-06-16,6,1008.8,1012.1,0.5,13.7,13.2,15.2,97.0,2.9,0,0.0,0.08,0,0
2018-06-16,7,1009.4,1012.7,1.0,13.7,13.4,15.4,98.0,2.4,0,0.0,0.16,0,0
2018-06-16,8,1009.5,1012.8,0.0,14.0,13.2,15.2,95.0,2.9,0,0.0,0.3,0,0
2018-06-16,9,1009.9,1013.2,0.0,14.1,13.0,15.0,93.0,2.4,0,0.0,0.41,0,0
2018-06-16,10,1010.0,1013.3,0,15.0,13.0,15.0,88.0,3.4,0,0.0,0.85,0,0
2018-06-16,11,1010.2,1013.5,0,15.9,13.0,15.0,83.0,2.7,0,0.0,0.92,0,0
2018-06-16,12,1010.3,1013.5,0,16.5,12.5,14.5,77.0,3.3,0,0.0,1.41,0,0
2018-06-16,13,1010.3,1013.5,0,16.9,11.8,13.9,72.0,2.5,0,0.0,1.27,0,0
2018-06-16,14,1010.2,1013.4,0,16.5,11.9,13.9,74.0,3.2,0,0.0,0.83,0,0
2018-06-16,15,1010.2,1013.4,0,16.5,12.3,14.3,76.0,2.3,0,0.0,0.61,0,0
2018-06-16,16,1010.5,1013.7,0,16.5,12.3,14.3,76.0,1.9,0,0.0,0.5,0,0
2018-06-16,17,1010.7,1014.0,0,15.8,12.2,14.2,79.0,3.2,0,0.0,0.35,0,0
2018-06-16,18,1011.3,1014.6,0,15.7,12.1,14.1,79.0,2.2,0,0.0,0.16,0,0
2018-06-16,19,1012.0,1015.3,0.0,15.3,12.3,14.3,82.0,2.2,0,0.0,0.02,0,0
2018-06-16,20,1012.5,1015.8,0.0,15.1,12.4,14.4,84.0,1.6,0,0,0.0,0,0
2018-06-16,21,1012.8,1016.1,0,15.0,12.5,14.5,85.0,1.7,0,0,0,0,0
2018-06-16,22,1013.1,1016.4,0,14.9,12.9,14.9,88.0,1.6,0,0,0,0,0
2018-06-16,23,1013.1,1016.4,0,14.7,12.7,14.7,88.0,2.0,0,0,0,0,0
2018-06-16,24,1012.6,1015.9,0,14.6,12.5,14.5,87.0,2.2,0,0,0,0,0
2018-06-17,1,1012.4,1015.7,0,14.1,12.5,14.5,90.0,1.5,0,0,0,0,0
2018-06-17,2,1012.4,1015.7,0,14.0,12.2,14.2,89.0,1.4,0,0,0,0,0
2018-06-17,3,1012.8,1016.1,0,13.3,12.8,14.8,97.0,0.7,0,0,0,0,0
2018-06-17,4,1013.1,1016.4,0,13.2,12.4,14.4,95.0,1.3,0,0,0.0,0,0
2018-06-17,5,1013.5,1016.8,0,14.0,12.7,14.7,92.0,1.6,0,0.0,0.02,0,0
2018-06-17,6,1013.9,1017.2,0,15.0,12.3,14.3,84.0,1.3,0,0.0,0.18,0,0
2018-06-17,7,1014.3,1017.6,0,15.7,12.6,14.6,82.0,1.7,0,0.0,0.55,0,0
2018-06-17,8,1014.5,1017.8,0,16.6,12.6,14.5,77.0,1.2,0,0.2,1.21,0,0
2018-06-17,9,1014.3,1017.5,0,18.3,14.2,16.2,77.0,2.3,0,0.0,1.63,0,0
2018-06-17,10,1014.2,1017.4,0,18.6,13.9,15.9,74.0,1.3,0,0.1,1.77,0,0
2018-06-17,11,1013.8,1017.0,0,19.3,14.6,16.6,74.0,1.5,0,0.0,1.16,0,0
2018-06-17,12,1013.1,1016.3,0,19.7,15.0,17.0,74.0,1.9,0,0.1,1.26,0,0
2018-06-17,13,1012.8,1016.0,0,19.7,14.5,16.5,72.0,1.5,0,0.0,1.16,0,0
2018-06-17,14,1012.7,1015.9,0,20.5,14.4,16.4,68.0,0.8,0,0.0,1.38,0,0
2018-06-17,15,1012.6,1015.8,0,20.6,15.2,17.2,71.0,2.7,0,0.0,1.05,0,0
2018-06-17,16,1012.4,1015.6,0,20.7,15.1,17.1,70.0,3.1,0,0.0,1.03,0,0
2018-06-17,17,1012.5,1015.7,0,20.0,14.6,16.6,71.0,3.5,0,0.0,0.49,0,0
2018-06-17,18,1012.7,1015.9,0,19.6,14.6,16.7,73.0,2.9,0,0.0,0.32,0,0
2018-06-17,19,1012.7,1015.9,0,19.2,14.5,16.5,74.0,2.5,0,0.0,0.04,0,0
2018-06-17,20,1013.1,1016.3,0,18.8,14.9,16.9,78.0,2.1,0,0,0.0,0,0
2018-06-17,21,1013.1,1016.3,0,18.6,15.1,17.1,80.0,1.7,0,0,0,0,0
2018-06-17,22,1013.0,1016.2,0,18.2,15.3,17.3,83.0,1.4,0,0,0,0,0
2018-06-17,23,1012.5,1015.7,0,18.4,15.5,17.6,83.0,1.4,0,0,0,0,0
2018-06-17,24,1011.9,1015.1,0,18.0,15.8,18.0,87.0,1.6,0,0,0,0,0
2018-06-18,1,1011.3,1014.5,0.0,16.5,15.9,18.0,96.0,1.6,0,0,0,0,0
2018-06-18,2,1011.1,1014.3,0,16.9,16.4,18.7,97.0,0.7,0,0,0,0,0
2018-06-18,3,1010.9,1014.1,0,16.9,16.6,18.9,98.0,1.1,0,0,0,0,0
2018-06-18,4,1010.8,1014.0,0,17.1,16.6,18.9,97.0,1.5,0,0,0.0,0,0
2018-06-18,5,1011.2,1014.4,0.0,17.4,17.1,19.5,98.0,0.7,0,0.0,0.01,0,0
2018-06-18,6,1010.8,1014.0,0.0,18.5,17.2,19.6,92.0,1.0,0,0.0,0.15,0,0
2018-06-18,7,1011.1,1014.3,0,20.0,18.0,20.6,88.0,1.4,0,0.0,0.47,0,0
2018-06-18,8,1011.1,1014.3,0,21.1,17.7,20.3,81.0,2.2,0,0.0,0.72,0,0
2018-06-18,9,1011.1,1014.3,0,21.4,17.8,20.4,80.0,2.8,0,0.0,0.86,0,0
2018-06-18,10,1010.8,1014.0,0,21.8,17.4,19.9,76.0,3.2,0,0.0,0.86,0,0
2018-06-18,11,1010.5,1013.7,0.0,21.5,17.5,20.0,78.0,3.3,0,0.0,0.34,0,0
2018-06-18,12,1009.8,1013.0,0.0,21.2,17.8,20.4,81.0,2.4,0,0.0,0.38,0,0
2018-06-18,13,1009.5,1012.7,0.0,20.6,17.8,20.4,84.0,3.0,0,0.0,0.33,0,0
2018-06-18,14,1009.2,1012.4,0.0,20.9,17.7,20.3,82.0,2.7,0,0.0,0.34,0,0
2018-06-18,15,1008.9,1012.1,0,21.1,17.3,19.8,79.0,3.2,0,0.0,0.36,0,0
2018-06-18,16,1008.2,1011.4,0,21.2,17.4,19.9,79.0,1.8,0,0.0,0.43,0,0
2018-06-18,17,1007.5,1010.7,0,21.1,17.3,19.8,79.0,2.9,0,0.0,0.23,0,0
2018-06-18,18,1007.8,1011.0,0,20.9,17.5,20.0,81.0,1.6,0,0.0,0.22,0,0
2018-06-18,19,1007.5,1010.7,0.0,20.4,17.2,19.7,82.0,1.3,0,0.0,0.15,0,0
2018-06-18,20,1007.5,1010.7,0,19.7,17.5,20.0,87.0,2.1,0,0,0.0,0,0
2018-06-18,21,1007.8,1011.0,0,18.8,17.3,19.7,91.0,2.1,0,0,0,0,0
2018-06-18,22,1007.7,1010.9,0,18.0,17.2,19.6,95.0,1.6,0,0,0,0,0
2018-06-18,23,1007.3,1010.5,0,18.4,17.4,19.9,94.0,1.7,0,0,0,0,0
2018-06-18,24,1006.9,1010.1,0,18.7,17.2,19.6,91.0,1.4,0,0,0,0,0
2018-06-19,1,1006.3,1009.5,0,18.6,17.1,19.5,91.0,1.9,0,0,0,0,0
2018-06-19,2,1006.0,1009.2,0,18.7,17.2,19.6,91.0,2.2,0,0,0,0,0
2018-06-19,3,1006.1,1009.3,0,18.7,17.2,19.6,91.0,1.5,0,0,0,0,0
2018-06-19,4,1006.1,1009.3,0.0,18.6,17.5,19.9,93.0,1.9,0,0,0.0,0,0
2018-06-19,5,1006.3,1009.5,0.0,18.6,17.5,19.9,93.0,2.5,0,0.0,0.02,0,0
2018-06-19,6,1006.6,1009.8,0.0,19.7,17.7,20.2,88.0,1.8,0,0.3,0.43,0,0
2018-06-19,7,1006.7,1009.9,0,21.3,17.7,20.3,80.0,1.9,0,0.9,1.09,0,0
2018-06-19,8,1006.7,1009.9,0,22.4,17.6,20.1,74.0,1.9,0,0.8,1.66,0,0
2018-06-19,9,1006.9,1010.1,0,22.8,17.7,20.3,73.0,2.7,0,0.6,1.79,0,0
2018-06-19,10,1006.8,1009.9,0,24.5,17.3,19.7,64.0,1.7,0,0.6,2.58,0,0
2018-06-19,11,1006.5,1009.6,0,25.2,17.4,19.9,62.0,1.6,0,0.6,2.52,0,0
2018-06-19,12,1006.0,1009.1,0,25.1,17.1,19.4,61.0,1.9,0,0.5,2.44,0,0
2018-06-19,13,1005.4,1008.5,0,26.0,17.4,19.8,59.0,2.2,0,0.9,3.19,0,0
2018-06-19,14,1005.4,1008.5,0,25.1,17.1,19.4,61.0,3.9,0,0.9,2.68,0,0
2018-06-19,15,1005.6,1008.7,0,25.0,16.7,19.0,60.0,3.7,0,1.0,2.68,0,0
2018-06-19,16,1005.6,1008.7,0,24.9,16.6,18.9,60.0,2.9,0,1.0,2.14,0,0
2018-06-19,17,1005.6,1008.7,0,24.4,16.2,18.3,60.0,2.4,0,1.0,1.47,0,0
2018-06-19,18,1006.1,1009.3,0,23.1,15.9,18.1,64.0,3.4,0,1.0,0.66,0,0
2018-06-19,19,1006.6,1009.8,0,21.9,17.5,20.0,76.0,2.9,0,0.3,0.16,0,0
2018-06-19,20,1007.1,1010.3,0,20.7,17.7,20.3,83.0,2.9,0,0,0.0,0,0
2018-06-19,21,1007.7,1010.9,0,19.9,18.2,20.9,90.0,2.1,0,0,0,0,0
2018-06-19,22,1007.3,1010.5,0,19.7,18.4,21.1,92.0,2.0,0,0,0,0,0
2018-06-19,23,1007.3,1010.5,0,19.9,18.4,21.1,91.0,2.1,0,0,0,0,0
2018-06-19,24,1007.1,1010.3,0,19.7,18.4,21.1,92.0,2.0,0,0,0,0,0
2018-06-20,1,1006.5,1009.7,0,19.7,18.5,21.3,93.0,2.3,0,0,0,0,0
2018-06-20,2,1006.0,1009.2,0,19.6,18.4,21.2,93.0,2.1,0,0,0,0,0
2018-06-20,3,1005.7,1008.9,0,19.7,18.7,21.6,94.0,2.2,0,0,0,0,0
2018-06-20,4,1005.4,1008.6,0.0,19.7,18.7,21.6,94.0,2.3,0,0,0.0,0,0
2018-06-20,5,1005.2,1008.4,0.0,19.5,19.0,22.0,97.0,2.1,0,0.0,0.0,0,0
2018-06-20,6,1004.7,1007.9,0.5,19.7,19.4,22.5,98.0,2.0,0,0.0,0.05,0,0
2018-06-20,7,1004.1,1007.3,0.5,20.0,19.7,22.9,98.0,2.2,0,0.0,0.11,0,0
2018-06-20,8,1003.4,1006.6,1.0,20.3,20.0,23.3,98.0,2.6,0,0.0,0.15,0,0
2018-06-20,9,1002.9,1006.1,3.0,20.4,20.1,23.5,98.0,2.8,0,0.0,0.25,0,0
2018-06-20,10,1002.7,1005.9,4.5,20.6,20.3,23.8,98.0,2.3,0,0.0,0.29,0,0
2018-06-20,11,1002.4,1005.6,6.5,20.7,20.5,24.2,99.0,1.7,0,0.0,0.31,0,0
2018-06-20,12,1001.0,1004.2,2.5,20.8,20.5,24.1,98.0,3.2,0,0.0,0.36,0,0
2018-06-20,13,999.6,1002.8,1.5,21.3,21.0,24.8,98.0,2.5,0,0.0,0.65,0,0
2018-06-20,14,998.9,1002.1,1.0,20.9,20.6,24.2,98.0,3.5,0,0.0,0.55,0,0
2018-06-20,15,998.4,1001.6,0.5,20.6,20.4,24.0,99.0,2.7,0,0.0,0.39,0,0
2018-06-20,16,998.0,1001.2,0.0,20.1,19.8,23.1,98.0,3.8,0,0.0,0.36,0,0
2018-06-20,17,998.0,1001.2,0.0,19.8,19.3,22.4,97.0,3.7,0,0.0,0.6,0,0
2018-06-20,18,998.7,1001.9,0.0,19.6,19.1,22.1,97.0,3.0,0,0.0,0.21,0,0
2018-06-20,19,999.0,1002.2,0.0,19.4,18.9,21.9,97.0,2.4,0,0.0,0.05,0,0
2018-06-20,20,998.8,1002.0,0.0,19.3,19.0,21.9,98.0,1.5,0,0,0.0,0,0
2018-06-20,21,999.1,1002.3,0.5,19.5,19.0,22.0,97.0,0.9,0,0,0,0,0
2018-06-20,22,1000.1,1003.3,0.0,19.4,19.3,22.3,99.0,1.7,0,0,0,0,0
2018-06-20,23,999.2,1002.4,0.0,19.3,19.1,22.2,99.0,0.7,0,0,0,0,0
2018-06-20,24,998.8,1002.0,0.5,19.2,18.9,21.8,98.0,0.7,0,0,0,0,0
2018-06-21,1,997.9,1001.1,0.0,19.1,18.9,21.9,99.0,1.3,0,0,0,0,0
2018-06-21,2,997.4,1000.6,0.0,19.0,18.8,21.8,99.0,1.3,0,0,0,0,0
2018-06-21,3,996.9,1000.1,0.0,18.9,18.7,21.6,99.0,1.5,0,0,0,0,0
2018-06-21,4,996.7,999.9,0,18.8,18.6,21.5,99.0,1.6,0,0,0.0,0,0
2018-06-21,5,997.2,1000.4,0.0,18.9,18.9,21.8,100.0,0.6,0,0.0,0.02,0,0
2018-06-21,6,997.2,1000.4,0.0,19.4,19.3,22.3,99.0,1.0,0,0.0,0.16,0,0
2018-06-21,7,998.0,1001.2,0,20.1,19.1,22.1,94.0,0.5,0,0.0,0.43,0,0
2018-06-21,8,998.4,1001.6,0,20.8,19.3,22.4,91.0,0.7,0,0.0,0.57,0,0
2018-06-21,9,998.9,1002.1,0,21.1,19.8,23.0,92.0,1.7,0,0.0,0.74,0,0
2018-06-21,10,999.3,1002.4,0,21.8,19.9,23.2,89.0,1.8,0,0.0,0.89,0,0
2018-06-21,11,999.3,1002.4,0,22.2,19.4,22.5,84.0,2.5,0,0.0,1.27,0,0
2018-06-21,12,999.6,1002.7,0,22.9,20.1,23.5,84.0,2.3,0,0.0,1.35,0,0
2018-06-21,13,999.4,1002.5,0,23.8,20.6,24.2,82.0,2.2,0,0.1,1.11,0,0
2018-06-21,14,999.0,1002.1,0,23.5,20.1,23.5,81.0,2.0,0,0.0,1.19,0,0
2018-06-21,15,998.7,1001.8,0,23.2,20.4,23.9,84.0,2.9,0,0.0,0.66,0,0
2018-06-21,16,999.5,1002.6,0,22.9,20.3,23.7,85.0,2.1,0,0.0,0.37,0,0
2018-06-21,17,999.0,1002.1,0,22.4,20.1,23.6,87.0,2.0,0,0.0,0.21,0,0
2018-06-21,18,999.8,1002.9,0,22.2,20.1,23.6,88.0,1.7,0,0.0,0.13,0,0
2018-06-21,19,1000.4,1003.6,0,21.5,20.0,23.3,91.0,1.6,0,0.0,0.04,0,0
2018-06-21,20,1000.7,1003.9,0,21.0,20.0,23.4,94.0,1.3,0,0,0.0,0,0
2018-06-21,21,1001.4,1004.6,0,19.9,19.4,22.5,97.0,1.0,0,0,0,0,0
2018-06-21,22,1001.4,1004.6,0,19.3,19.3,22.4,100.0,1.5,0,0,0,0,0
2018-06-21,23,1001.6,1004.8,0,18.5,18.5,21.3,100.0,1.1,0,0,0,0,0
2018-06-21,24,1001.8,1005.0,0,18.1,18.1,20.8,100.0,0.6,0,0,0,0,0
2018-06-22,1,1001.9,1005.1,0,17.7,17.7,20.3,100.0,0.1,0,0,0,0,0
2018-06-22,2,1002.0,1005.2,0,17.7,17.7,20.3,100.0,1.6,0,0,0,0,0
2018-06-22,3,1002.6,1005.8,0,17.4,17.4,19.9,100.0,1.6,0,0,0,0,0
2018-06-22,4,1003.1,1006.3,0,18.0,18.0,20.6,100.0,0.2,0,0,0.0,0,0
2018-06-22,5,1003.8,1007.0,0,18.0,18.0,20.6,100.0,0.9,0,0.0,0.03,0,0
2018-06-22,6,1004.6,1007.8,0,18.8,18.8,21.7,100.0,1.1,0,0.0,0.25,0,0
2018-06-22,7,1004.8,1008.0,0,19.8,19.8,23.1,100.0,1.1,0,0.0,0.61,0,0
2018-06-22,8,1004.8,1008.0,0,21.1,21.1,25.0,100.0,0.7,0,0.0,1.05,0,0
2018-06-22,9,1004.7,1007.8,0,24.0,20.3,23.9,80.0,1.4,0,0.7,2.05,0,0
2018-06-22,10,1004.9,1008.0,0,25.7,19.6,22.8,69.0,1.7,0,0.8,2.28,0,0
2018-06-22,11,1005.0,1008.1,0,26.0,18.2,20.8,62.0,1.7,0,0.9,2.64,0,0
2018-06-22,12,1004.4,1007.5,0,27.3,17.8,20.3,56.0,2.8,0,1.0,3.29,0,0
2018-06-22,13,1003.9,1007.0,0,26.7,19.8,23.1,66.0,2.7,0,0.7,2.85,0,0
2018-06-22,14,1004.0,1007.1,0,26.3,18.5,21.2,62.0,4.3,0,0.6,2.02,0,0
2018-06-22,15,1004.1,1007.2,0,26.2,16.5,18.7,55.0,4.8,0,0.9,2.62,0,0
2018-06-22,16,1004.2,1007.3,0,25.3,17.0,19.4,60.0,4.3,0,0.9,1.8,0,0
2018-06-22,17,1004.3,1007.4,0,25.0,18.0,20.6,65.0,3.8,0,1.0,1.46,0,0
2018-06-22,18,1004.7,1007.8,0,23.9,18.6,21.4,72.0,2.5,0,1.0,0.68,0,0
2018-06-22,19,1005.2,1008.4,0,22.6,18.6,21.4,78.0,2.4,0,0.5,0.14,0,0
2018-06-22,20,1005.5,1008.7,0,21.8,18.6,21.4,82.0,2.1,0,0,0.0,0,0
2018-06-22,21,1006.2,1009.4,0,20.7,17.7,20.3,83.0,1.4,0,0,0,0,0
2018-06-22,22,1006.8,1010.0,0,20.8,17.6,20.1,82.0,1.6,0,0,0,0,0
2018-06-22,23,1006.6,1009.8,0,19.7,17.5,20.0,87.0,1.6,0,0,0,0,0
2018-06-22,24,1006.5,1009.7,0,19.7,16.9,19.3,84.0,1.5,0,0,0,0,0
2018-06-23,1,1006.2,1009.4,0,19.5,17.3,19.7,87.0,1.9,0,0,0,0,0
2018-06-23,2,1006.1,1009.3,0,19.4,16.8,19.2,85.0,1.6,0,0,0,0,0
2018-06-23,3,1006.1,1009.3,0,18.8,17.1,19.5,90.0,1.3,0,0,0,0,0
2018-06-23,4,1006.0,1009.2,0,17.9,16.4,18.7,91.0,1.4,0,0,0.0,0,0
2018-06-23,5,1006.2,1009.4,0,17.7,17.1,19.4,96.0,1.2,0,0.0,0.02,0,0
2018-06-23,6,1006.1,1009.3,0,19.3,16.9,19.3,86.0,1.6,0,0.0,0.24,0,0
2018-06-23,7,1006.3,1009.5,0,20.4,17.4,19.9,83.0,1.4,0,0.0,0.57,0,0
2018-06-23,8,1006.5,1009.7,0,21.2,18.8,21.7,86.0,0.9,0,0.0,0.84,0,0
2018-06-23,9,1005.7,1008.9,0,21.8,19.4,22.5,86.0,1.5,0,0.0,0.64,0,0
2018-06-23,10,1005.6,1008.8,0,22.0,19.6,22.7,86.0,0.7,0,0.0,0.77,0,0
2018-06-23,11,1005.0,1008.2,0,22.5,19.7,22.9,84.0,1.1,0,0.0,0.62,0,0
2018-06-23,12,1004.7,1007.9,0,22.3,19.3,22.4,83.0,1.7,0,0.0,0.61,0,0
2018-06-23,13,1001.1,1004.2,0.0,22.6,19.4,22.5,82.0,2.6,0,0.0,0.93,0,0
